,input_size_h,input_size_w,channels,filter_count,filter_size,stride,runtime
1677,20,85,351,53,10,2,1.40167105198
1678,13,137,351,13,2,1,0.199286997318
1679,8,53,20,5,2,2,0.00094200001331
1680,33,53,219,53,4,2,0.207672998309
1681,53,219,219,219,10,2,18.0715465546
1682,219,20,13,33,8,2,0.0828400030732
1683,137,5,20,13,2,2,0.00140199996531
1684,137,8,85,8,6,2,0.0491579994559
1685,219,53,53,5,10,1,3.82200098038
1686,13,219,351,137,10,2,2.96707606316
1687,85,20,351,13,6,1,1.48780500889
1688,53,33,351,53,6,2,0.692313015461
1689,5,137,5,8,2,1,0.00139200000558
1690,137,219,5,8,2,2,0.0160569995642
1691,85,219,20,5,2,1,0.11761199683
1692,13,85,20,85,8,2,0.0438040010631
1693,20,219,3,13,4,2,0.00590599980205
1694,13,53,20,3,6,2,0.00713799986988
1695,137,137,5,13,2,1,0.0499520003796
1696,20,5,5,137,4,1,0.00316200009547
1697,8,219,137,13,2,2,0.0224719997495
1698,85,13,351,3,6,1,0.742384016514
1699,20,85,351,85,2,2,0.110706999898
1700,20,85,53,13,10,1,0.456645011902
1701,20,137,33,53,2,1,0.0579940006137
1702,219,13,137,85,2,2,0.0709879994392
1703,219,13,219,8,8,1,1.79491305351
1704,219,219,53,20,4,2,0.92556399107
1705,53,219,13,13,8,2,0.185023993254
1706,53,20,8,219,2,2,0.0077680000104
1707,137,137,13,137,4,2,0.270502001047
1708,85,33,20,3,4,1,0.0656090006232
1709,3,3,137,53,2,2,0.002623999957
1710,137,137,5,33,8,1,0.644446015358
1711,53,13,5,85,4,1,0.0136789996177
1712,13,137,13,13,4,1,0.033589001745
1713,3,13,8,53,2,2,0.000365000014426
1714,137,53,13,219,10,1,2.71802806854
1715,5,85,5,5,2,1,0.000872000004165
1716,20,137,219,13,2,2,0.0537320002913
1717,5,137,3,137,4,1,0.0124989999458
1718,13,137,53,5,6,2,0.0489890016615
1719,8,137,219,53,4,1,0.458559006453
1720,219,20,3,53,8,1,0.0960619971156
1721,53,85,33,53,8,1,1.10012698174
1722,85,85,219,219,4,2,2.13080406189
1723,8,53,85,3,4,1,0.0363340005279
1724,13,219,137,85,10,2,0.837808012962
1725,219,13,85,33,8,1,1.04111003876
1726,85,219,8,5,10,2,0.25099799037
1727,20,85,351,85,4,2,0.432714998722
1728,3,85,85,53,2,1,0.00999199971557
1729,219,13,85,8,4,2,0.0692330002785
1730,219,3,351,53,2,1,0.0890119969845
1731,13,13,33,5,6,2,0.00366499996744
1732,219,8,13,137,2,2,0.0104729998857
1733,137,20,3,13,8,1,0.0370999984443
1734,8,33,137,85,2,2,0.0101939998567
1735,13,137,5,3,8,2,0.00672599999234
1736,53,13,5,5,10,2,0.00314199994318
1737,5,33,53,13,4,2,0.00356200011447
1738,33,33,53,20,8,1,0.245050996542
1739,33,13,53,53,10,2,0.0500079989433
1740,219,219,8,5,10,2,0.674265980721
1741,53,3,3,33,2,2,0.000320999999531
1742,219,13,13,53,10,2,0.0621309988201
1743,219,53,33,53,4,2,0.216566994786
1744,219,8,33,33,6,1,0.145069003105
1745,13,13,20,20,10,2,0.00502299983054
1746,85,20,3,33,2,2,0.0018309999723
1747,53,8,137,137,2,1,0.0569150000811
1748,13,219,8,8,6,2,0.0131869995967
1749,13,5,3,8,4,2,0.000255999999354
1750,5,33,219,3,4,1,0.0338580012321
1751,33,53,5,13,4,2,0.00367400003597
1752,53,85,219,137,2,1,0.953988015652
1753,53,8,219,33,6,2,0.0866009965539
1754,20,137,137,219,10,1,7.93417978287
1755,53,20,137,85,2,1,0.105031996965
1756,13,20,351,3,8,2,0.0662460029125
1757,33,53,53,33,8,2,0.130233004689
1758,20,219,33,13,10,1,0.766103982925
1759,33,8,5,8,4,2,0.000682000012603
1760,33,53,85,33,8,2,0.207877993584
1761,20,219,85,85,10,2,1.1412229538
1762,137,3,351,3,2,2,0.00798400025815
1763,85,137,351,53,8,2,7.9195690155
1764,33,13,219,20,10,2,0.118886001408
1765,13,13,13,8,10,2,0.00217600003816
1766,33,8,33,85,4,1,0.0254640001804
1767,33,137,351,219,8,2,7.1921081543
1768,13,8,8,5,2,2,0.000265999988187
1769,5,5,20,13,2,1,0.000422000011895
1770,137,8,53,5,6,1,0.0992339998484
1771,219,13,85,20,10,1,0.972050011158
1772,53,137,13,137,6,2,0.20528100431
1773,53,20,5,8,6,2,0.00362599990331
1774,33,137,5,137,8,1,0.322580993176
1775,219,3,33,137,2,1,0.019491000101
1776,219,33,137,5,4,1,1.14026105404
1777,137,33,20,137,8,1,1.15691995621
1778,219,137,13,3,8,1,1.66575300694
1779,5,85,3,137,4,2,0.00229199999012
1780,53,219,219,53,2,2,0.346563011408
1781,219,85,8,3,4,1,0.176293998957
1782,137,137,351,3,10,2,10.519867897
1783,137,219,20,33,6,2,0.580440998077
1784,85,137,53,20,2,1,0.234878003597
1785,219,53,13,20,10,2,0.291442006826
1786,85,13,33,5,8,1,0.105154000223
1787,219,33,351,53,6,2,2.73794388771
1788,20,219,137,3,6,2,0.343533992767
1789,219,85,85,85,4,2,1.09884905815
1790,85,13,33,8,2,2,0.00304599991068
1791,137,33,219,20,6,2,0.737473011017
1792,137,13,20,33,10,2,0.0488669984043
1793,219,137,137,5,10,2,7.0739531517
1794,219,219,3,85,10,2,0.649842977524
1795,33,85,5,3,2,1,0.0049809999764
1796,5,137,5,85,4,2,0.00345900002867
1797,219,137,20,5,8,2,0.686496973038
1798,219,53,3,137,2,2,0.0384779982269
1799,5,13,137,33,2,2,0.00203200010583
1800,219,53,20,33,2,1,0.129417002201
1801,8,137,53,219,6,1,0.463847994804
1802,13,137,5,5,10,2,0.00808400008827
1803,53,33,3,53,10,1,0.056333001703
1804,219,13,13,3,8,1,0.107461996377
1805,13,5,20,8,2,2,0.000296000012895
1806,53,20,5,5,2,2,0.000752999971155
1807,20,85,5,5,10,2,0.0111090000719
1808,53,33,351,85,6,1,3.29678201675
1809,20,137,13,20,6,2,0.0280859991908
1810,33,219,8,13,2,1,0.0260669998825
1811,13,8,137,53,2,1,0.00834699999541
1812,219,219,351,8,2,2,1.26384603977
1813,85,219,3,5,2,1,0.0241519995034
1814,219,85,13,20,6,2,0.200005993247
1815,53,3,351,3,2,2,0.00381699996069
1816,137,219,219,137,8,1,93.3278121948
1817,85,20,8,85,6,2,0.0237050000578
1818,5,85,8,8,2,1,0.00126100005582
1819,219,219,137,3,2,1,1.86604499817
1820,53,20,53,5,4,2,0.0173230003566
1821,85,5,85,8,2,2,0.00266700005159
1822,8,85,20,5,4,1,0.0158879999071
1823,85,8,85,137,2,1,0.0569970011711
1824,219,85,53,53,10,1,11.6663589478
1825,8,219,351,33,6,2,0.459141999483
1826,33,33,33,3,6,2,0.019817000255
1827,13,20,3,20,8,2,0.0011040000245
1828,53,20,8,5,8,1,0.0291360002011
1829,85,219,53,5,2,1,0.296950012445
1830,219,137,85,20,2,2,0.24578499794
1831,20,137,3,85,10,2,0.0289299990982
1832,137,8,85,3,4,2,0.0273599997163
1833,85,53,85,13,10,2,0.663434028625
1834,20,33,219,8,8,2,0.13034799695
1835,33,20,219,85,6,1,0.75296497345
1836,33,85,137,85,2,2,0.0728370025754
1837,53,85,8,137,10,2,0.188419997692
1838,13,20,8,137,6,1,0.0166190005839
1839,85,13,137,3,10,1,0.457783997059
1840,20,13,33,8,8,2,0.00697899982333
1841,8,3,8,8,2,1,0.000270999997156
1842,20,219,137,20,4,1,0.816846013069
1843,85,13,3,3,8,1,0.00991600006819
1844,219,85,3,13,2,2,0.0098069999367
1845,53,13,351,20,4,2,0.0850119963288
1846,53,85,219,53,10,1,10.4353628159
1847,53,33,85,20,6,1,0.415030002594
1848,53,53,219,13,2,1,0.206900000572
1849,219,3,20,20,2,1,0.00419100001454
1850,137,137,3,53,2,1,0.105398997664
1851,53,33,20,20,4,1,0.0538039989769
1852,219,53,137,53,2,2,0.228109002113
1853,33,13,351,20,6,2,0.10820800066
1854,219,137,13,3,6,1,0.988933980465
1855,219,85,53,219,10,1,29.3977375031
1856,137,20,13,13,8,1,0.14352299273
1857,85,137,13,5,8,2,0.16686399281
1858,85,53,33,53,2,2,0.0247249994427
1859,53,5,351,219,2,1,0.126607000828
1860,5,13,53,5,4,1,0.00376400002278
1861,219,20,13,219,8,2,0.265246003866
1862,219,85,5,53,2,2,0.0317110009491
1863,33,219,137,8,2,1,0.291911005974
1864,137,13,3,137,10,2,0.0193760003895
1865,8,137,85,33,4,1,0.150591999292
1866,20,13,13,137,6,1,0.0256370007992
1867,219,219,33,3,6,1,3.92837810516
1868,219,219,85,13,4,1,5.45921993256
1869,33,219,53,85,4,2,0.2719810009
1870,219,33,219,13,10,2,2.56061410904
1871,53,8,85,5,6,2,0.0197540000081
1872,20,53,85,8,6,2,0.0533789992332
1873,8,20,5,137,2,2,0.00103100005072
1874,53,20,53,53,10,2,0.134990006685
1875,5,13,53,53,4,2,0.0038769999519
1876,13,53,13,53,2,2,0.0020459999796
1877,5,137,5,85,2,1,0.00571799976751
1878,13,137,5,53,2,1,0.0114120002836
1879,33,13,3,33,4,2,0.00102900003549
1880,219,20,137,137,8,1,6.68016004562
1881,5,8,137,53,4,2,0.0112039996311
1882,33,137,85,3,2,1,0.109716996551
1883,13,20,219,8,6,2,0.0331460013986
1884,33,20,20,53,6,2,0.0164139997214
1885,20,20,20,20,6,2,0.00681499997154
1886,137,8,137,8,4,1,0.163177996874
1887,20,20,137,219,6,2,0.208421006799
1888,33,8,13,8,4,2,0.00142400001641
1889,219,53,3,5,10,2,0.0590189993382
1890,53,219,53,8,8,2,0.652593016624
1891,137,13,20,13,4,2,0.012427999638
1892,137,13,5,5,2,1,0.00345700001344
1893,8,137,13,5,4,1,0.0169140007347
1894,20,5,20,219,4,1,0.0148040000349
1895,137,33,3,137,10,2,0.0737010017037
1896,33,13,219,8,2,1,0.0264839995652
1897,219,20,351,20,8,1,6.41326808929
1898,13,137,13,219,4,1,0.142158001661
1899,8,219,53,13,6,2,0.0537360012531
1900,33,20,3,137,4,1,0.0139180002734
1901,53,137,53,3,6,1,0.907840013504
1902,13,13,219,53,6,1,0.139578998089
1903,5,137,13,8,2,1,0.0027640000917
1904,219,33,137,53,4,2,0.525829970837
1905,137,33,5,85,6,2,0.039863999933
1906,85,219,137,137,6,2,5.2100777626
1907,13,8,8,5,6,1,0.00162999995518
1908,85,13,5,20,2,1,0.00365399988368
1909,3,3,20,13,2,2,0.000302000000374
1910,53,137,13,33,10,2,0.222231000662
1911,53,85,53,20,2,1,0.0929289981723
1912,53,3,33,53,2,1,0.00293800001964
1913,137,137,53,33,10,1,9.66329479218
1914,8,5,8,5,4,2,0.000369999994291
1915,20,137,3,3,6,1,0.019750000909
1916,20,8,20,13,6,2,0.00285500008613
1917,20,5,20,33,2,1,0.00125900004059
1918,137,20,3,137,6,1,0.0827400013804
1919,137,85,3,8,10,2,0.0623609982431
1920,3,219,20,33,2,2,0.0016609999584
1921,137,137,85,20,2,2,0.15209800005
1922,85,5,20,53,2,1,0.00530900014564
1923,85,137,33,8,10,2,0.628346979618
1924,85,219,8,85,2,2,0.0557079985738
1925,13,85,5,13,8,2,0.00526699982584
1926,33,219,53,53,4,2,0.210792005062
1927,137,33,5,137,6,2,0.05448500067
1928,137,137,33,33,6,2,0.604147017002
1929,13,219,8,3,4,2,0.00682300003245
1930,137,53,137,13,2,1,0.341841012239
1931,85,20,20,13,6,2,0.0242110006511
1932,33,5,137,8,4,1,0.0228310003877
1933,8,137,85,85,6,2,0.12646099925
1934,85,33,53,20,10,1,0.97978001833
1935,137,5,351,219,4,1,1.12530100346
1936,33,137,137,85,8,2,1.43405604362
1937,3,137,5,3,2,2,0.000330999988364
1938,53,85,3,8,10,2,0.02323500067
1939,219,8,5,219,2,2,0.0107599999756
1940,53,33,33,137,8,2,0.183703005314
1941,13,13,351,13,10,1,0.139304995537
1942,8,8,3,13,2,1,0.000302000000374
1943,13,85,20,85,4,2,0.0172700006515
1944,13,8,219,20,2,1,0.00800999999046
1945,137,85,3,20,8,2,0.0525310002267
1946,53,53,8,5,10,2,0.0331609994173
1947,20,20,3,33,8,2,0.00217900006101
1948,5,8,20,5,2,2,0.000283000001218
1949,137,85,3,5,2,1,0.0151040004566
1950,219,85,137,137,6,1,20.6806278229
1951,8,137,137,20,6,2,0.0961249992251
1952,85,219,33,20,10,2,1.22731101513
1953,13,13,13,137,10,1,0.0208420008421
1954,53,8,85,5,4,1,0.0379189997911
1955,20,219,13,5,4,2,0.0193729996681
1956,20,53,8,33,2,2,0.00186700001359
1957,20,53,3,85,2,1,0.00873900018632
1958,53,33,137,219,10,1,5.68984508514
1959,33,20,5,85,8,1,0.0285349991173
1960,219,33,33,8,6,1,0.58338701725
1961,13,53,33,219,6,1,0.224959000945
1962,137,20,85,53,10,2,0.554584026337
1963,53,137,219,8,6,2,0.987646996975
1964,20,219,8,3,4,1,0.0414180010557
1965,5,33,3,85,4,1,0.00239000003785
1966,137,53,85,3,4,1,0.68511402607
1967,219,3,8,53,2,2,0.00121999997646
1968,5,5,219,3,4,1,0.00639900006354
1969,137,53,8,219,2,2,0.0501860007644
1970,3,219,8,137,2,1,0.0083189997822
1971,13,20,20,137,2,2,0.00247399997897
1972,53,53,137,20,10,2,0.676832020283
1973,8,20,8,3,6,1,0.00224400009029
1974,219,219,20,3,6,1,2.38669991493
1975,33,137,85,8,8,2,0.378951996565
1976,53,53,85,5,2,2,0.0190030001104
1977,8,20,13,5,2,2,0.00042100000428
1978,53,137,3,3,10,1,0.133213996887
1979,53,137,53,33,4,2,0.171306997538
1980,20,137,3,3,2,2,0.00100499996915
1981,85,20,5,8,6,1,0.0217649992555
1982,20,53,351,85,8,1,2.84100604057
1983,85,53,85,3,4,2,0.108274996281
1984,53,33,20,20,4,2,0.0141040002927
1985,219,33,219,137,10,2,7.31814289093
1986,85,20,219,5,6,2,0.217843994498
1987,5,33,8,33,2,2,0.000460999988718
1988,53,137,5,8,8,2,0.0425079986453
1989,13,13,351,137,8,2,0.304517000914
1990,33,13,33,85,8,2,0.034021999687
1991,5,137,3,20,2,1,0.00162999995518
1992,3,3,219,3,2,2,0.000927000015508
1993,13,53,3,85,10,1,0.018159000203
1994,5,33,5,5,4,2,0.000461999996332
1995,53,85,219,5,4,2,0.290758013725
1996,219,219,13,53,10,1,7.85837221146
1997,219,8,13,8,6,2,0.0123380003497
1998,137,219,5,33,8,2,0.265603989363
1999,85,137,53,3,4,1,0.689377009869
2000,33,13,3,8,10,1,0.0042090001516
2001,5,53,219,20,2,2,0.00582600012422
2002,5,20,8,33,4,2,0.000816999992821
2003,137,85,351,13,8,2,4.9592962265
2004,5,137,351,13,2,2,0.0181930009276
2005,53,20,3,137,10,2,0.0164119992405
2006,8,219,85,219,2,1,0.204685002565
2007,137,219,20,5,6,2,0.394003987312
2008,8,137,33,53,6,1,0.116043001413
2009,33,85,5,13,2,1,0.00762399984524
2010,85,8,33,8,2,1,0.00674200011417
2011,53,219,351,20,10,2,7.65903806686
2012,219,13,33,3,4,1,0.10363599658
2013,8,8,351,53,6,1,0.097851999104
2014,13,137,33,219,4,1,0.32271400094
2015,20,13,13,13,4,1,0.0047570001334
2016,20,53,5,33,4,2,0.00332899997011
2017,53,13,53,137,2,2,0.0110189998522
2018,8,13,13,13,4,1,0.00193100003526
2019,20,13,20,85,8,1,0.032894000411
2020,20,3,33,5,2,2,0.000361000013072
2021,219,53,137,85,2,2,0.290475010872
2022,53,33,137,3,6,2,0.134121000767
2023,20,20,137,219,4,2,0.108332999051
2024,137,13,137,53,6,1,0.90318697691
2025,53,33,137,85,4,1,0.646279990673
2026,20,53,8,13,6,1,0.0236779991537
2027,5,8,3,5,2,1,0.000236000007135
2028,137,3,85,20,2,2,0.00301199988462
2029,20,20,3,53,8,2,0.0028230000753
2030,85,137,8,137,6,2,0.219824999571
2031,20,5,3,219,2,1,0.00197000009939
2032,33,219,3,85,10,1,0.322162985802
2033,33,219,3,219,10,1,0.650653004646
2034,13,219,13,219,10,1,0.587033987045
2035,20,13,351,8,6,2,0.0535699985921
2036,5,53,33,33,4,2,0.00472899992019
2037,8,13,351,219,2,2,0.0273030009121
2038,137,33,3,33,10,2,0.0320109985769
2039,33,85,13,3,2,1,0.0116180004552
2040,8,33,13,85,2,1,0.00392499985173
2041,20,53,33,53,6,1,0.14367300272
2042,20,8,20,20,4,2,0.00202400004491
2043,20,20,137,219,6,1,0.562126994133
2044,3,20,351,3,2,2,0.00187699997332
2045,219,33,33,33,4,2,0.108643002808
2046,33,219,85,85,10,2,2.05016589165
2047,20,85,219,85,2,2,0.071050003171
2048,85,33,33,137,6,2,0.192342996597
2049,137,137,20,33,2,2,0.0527390018106
2050,5,33,33,13,2,1,0.0019420000026
2051,219,219,219,219,10,2,82.3112030029
2052,5,5,53,5,2,2,0.000376999989385
2053,13,85,53,137,10,1,0.628355026245
2054,53,219,53,137,10,2,3.11635804176
2055,20,8,20,8,6,2,0.00238800002262
2056,53,53,33,219,10,1,2.40426206589
2057,5,33,3,3,4,2,0.000322999985656
2058,8,53,3,3,2,1,0.000641999999061
2059,13,20,85,5,2,1,0.00644699996337
2060,219,33,20,33,4,1,0.261451989412
2061,53,85,219,137,4,1,3.66435909271
2062,5,20,351,5,2,2,0.00344099989161
2063,8,13,13,5,6,1,0.00236800010316
2064,5,53,5,13,2,1,0.000793999992311
2065,53,85,137,20,10,2,1.14229404926
2066,137,33,33,33,6,2,0.1375579983
2067,53,33,219,3,6,2,0.218302994967
2068,137,85,53,20,10,1,4.80160284042
2069,53,85,219,219,6,2,2.85738611221
2070,219,219,13,137,4,2,0.685222029686
2071,8,53,53,8,6,1,0.0375070013106
2072,53,13,219,20,10,2,0.171533003449
2073,5,33,219,85,4,2,0.0400040000677
2074,53,13,13,8,8,1,0.0253149997443
2075,85,53,8,3,4,2,0.0112910000607
2076,53,3,53,53,2,2,0.0019490000559
2077,20,53,8,8,6,2,0.00570800015703
2078,8,85,5,8,4,2,0.00137099996209
2079,3,13,20,219,2,1,0.00208000000566
2080,33,53,5,85,2,1,0.0170869994909
2081,85,219,20,137,4,1,1.57372403145
2082,33,33,85,33,2,1,0.0434960015118
2083,20,5,33,137,4,2,0.00819199997932
2084,3,137,33,53,2,2,0.00224600010552
2085,219,33,85,8,2,1,0.187420994043
2086,219,53,5,85,2,1,0.113902002573
2087,85,85,33,85,4,1,0.685900986195
2088,3,5,85,13,2,1,0.000845999980811
2089,13,85,8,5,2,2,0.000961999990977
2090,53,85,351,13,8,1,7.17874288559
2091,85,53,8,137,10,2,0.186296999454
2092,33,20,8,53,10,1,0.0418879985809
2093,137,53,5,53,4,2,0.0272160004824
2094,13,85,137,219,2,1,0.21056599915
2095,3,13,5,13,2,1,0.000265000009676
2096,20,3,219,219,2,2,0.0165529996157
2097,137,219,13,3,6,1,0.964348971844
2098,3,13,137,5,2,1,0.00151099998038
2099,53,85,351,137,4,2,1.49204301834
2100,33,5,33,219,4,2,0.0143750002608
2101,85,5,137,8,4,2,0.0152650000528
2102,33,8,53,33,2,2,0.00238800002262
2103,137,8,20,5,2,2,0.00212200009264
2104,137,53,137,85,2,1,0.716114997864
2105,85,219,85,3,2,1,0.453390985727
2106,33,137,219,85,6,1,5.45554876328
2107,8,5,3,20,4,2,0.000306000001729
2108,53,219,8,13,2,2,0.0110499998555
2109,219,137,3,219,6,2,0.382059007883
2110,219,137,8,219,4,2,0.434673011303
2111,53,20,53,219,2,2,0.0262330006808
2112,219,33,3,137,10,1,0.450190991163
2113,5,219,3,85,2,1,0.00794500019401
2114,20,53,20,53,10,1,0.168763995171
2115,13,85,8,137,6,1,0.068860001862
2116,137,219,219,53,6,1,29.9887084961
2117,8,13,219,85,4,1,0.0650229975581
2118,53,8,8,5,2,1,0.00129000004381
2119,3,20,8,219,2,2,0.000966000021435
2120,85,219,13,219,2,2,0.158086001873
2121,219,85,8,3,4,2,0.0446120016277
2122,13,53,219,20,2,1,0.0522909983993
2123,137,137,20,85,6,2,0.582747995853
2124,5,85,20,8,4,1,0.00902200024575
2125,53,13,33,20,10,2,0.0259949993342
2126,85,3,219,219,2,2,0.0270629990846
2127,13,219,351,5,10,1,3.29404902458
2128,33,8,20,20,6,1,0.0111739998683
2129,53,85,8,5,2,1,0.012764999643
2130,219,219,13,33,2,1,0.381691008806
2131,219,5,219,53,4,2,0.115896001458
2132,13,8,351,219,2,1,0.0566189996898
2133,53,219,8,85,10,1,1.39933001995
2134,219,33,85,219,2,2,0.234111994505
2135,3,219,137,3,2,2,0.00500199990347
2136,85,219,53,3,10,2,1.56084501743
2137,33,219,13,3,10,1,0.511556982994
2138,53,13,85,8,2,2,0.00486500002444
2139,20,85,137,137,8,2,0.766471028328
2140,5,53,8,85,4,1,0.00686400011182
2141,13,8,137,137,6,2,0.0680119991302
2142,219,20,351,5,6,2,0.921989023685
2143,20,33,53,8,4,2,0.0112910000607
2144,137,33,8,3,8,2,0.0366550013423
2145,33,20,85,8,4,2,0.0181549992412
2146,137,137,5,219,10,2,0.777432024479
2147,8,33,5,85,6,2,0.00296299997717
2148,13,137,137,219,2,1,0.332924008369
2149,20,20,53,33,8,2,0.0336080007255
2150,33,33,20,20,10,2,0.0338790006936
2151,5,53,20,137,2,1,0.00693000014871
2152,13,53,85,53,2,2,0.00901000015438
2153,137,219,85,5,8,2,2.83531188965
2154,137,33,33,33,2,1,0.0745979994535
2155,85,20,3,20,10,2,0.00896800030023
2156,219,85,3,3,8,2,0.0621390007436
2157,13,219,219,33,4,1,1.00965499878
2158,33,20,8,5,6,2,0.00353499990888
2159,8,20,3,33,4,2,0.000614000018686
2160,85,8,85,13,6,2,0.0358170010149
2161,5,20,8,85,4,1,0.00312800006941
2162,8,20,53,53,2,2,0.00236500008032
2163,219,53,219,5,10,2,3.96371006966
2164,53,53,85,219,4,2,0.342146009207
2165,20,33,85,3,8,1,0.163504004478
2166,20,85,5,20,4,2,0.00402599992231
2167,8,219,219,137,4,1,1.30137896538
2168,85,85,5,8,6,2,0.0262180007994
2169,219,13,137,20,6,2,0.2500680089
2170,20,8,137,219,4,2,0.0634590014815
2171,20,33,219,85,2,1,0.103704996407
2172,8,53,13,85,2,2,0.00209799990989
2173,5,5,137,53,4,1,0.0140869999304
2174,85,33,3,13,2,1,0.00576699990779
2175,85,20,20,3,4,2,0.0106180002913
2176,13,33,13,20,2,1,0.00271699996665
2177,53,137,8,219,10,2,0.445134997368
2178,53,85,219,219,10,2,6.92379903793
2179,53,13,85,20,6,2,0.0391580015421
2180,53,53,53,53,2,2,0.0233670007437
2181,13,53,8,8,4,2,0.00200399989262
2182,137,13,137,219,6,1,2.31039309502
2183,13,8,137,53,6,1,0.0537689998746
2184,33,13,351,85,2,1,0.101373001933
2185,137,137,20,13,2,1,0.142761006951
2186,20,137,53,53,4,1,0.308622986078
2187,85,85,351,33,8,1,15.5970163345
2188,219,85,33,137,2,2,0.187136992812
2189,137,13,3,3,8,1,0.0164230000228
2190,20,137,20,13,4,2,0.0208769999444
2191,13,20,13,3,8,2,0.00262199994177
2192,85,53,5,53,6,1,0.115422002971
2193,137,137,351,8,6,1,16.876745224
2194,3,13,13,13,2,1,0.000361999991583
2195,20,33,219,53,2,1,0.0776880010962
2196,33,85,8,53,8,2,0.0435389988124
2197,13,33,33,53,4,1,0.0308730006218
2198,3,5,5,33,2,2,0.000253000005614
2199,219,53,13,8,6,1,0.385450005531
2200,85,5,85,3,4,2,0.00907700043172
2201,13,85,85,20,10,1,0.363577008247
2202,13,20,20,20,2,2,0.000811000005342
2203,85,13,5,219,6,2,0.0190740004182
2204,219,3,13,137,2,1,0.010600999929
2205,20,137,351,3,2,2,0.0703340023756
2206,53,8,137,5,6,2,0.0324710011482
2207,137,5,20,85,4,1,0.0371260009706
2208,137,53,219,137,6,1,12.4962425232
2209,137,53,219,13,2,1,0.532392978668
2210,219,53,5,13,8,1,0.293233007193
2211,33,33,8,219,10,1,0.206641003489
2212,85,8,53,8,6,2,0.0194630008191
2213,137,8,5,33,4,1,0.0113270003349
2214,20,137,20,219,10,2,0.341547995806
2215,13,20,85,219,4,1,0.123526997864
2216,20,13,219,3,6,1,0.101906999946
2217,85,137,53,13,10,2,1.1407879591
2218,20,137,3,53,10,1,0.0787570029497
2219,8,53,351,33,2,1,0.0609650015831
2220,85,85,13,137,10,1,1.92761695385
2221,219,85,137,5,10,1,16.711265564
2222,33,3,85,85,2,1,0.00666600000113
2223,20,13,8,137,8,2,0.00919200014323
2224,13,53,33,85,4,2,0.0178950000554
2225,219,3,351,8,2,1,0.0477019995451
2226,13,8,33,5,4,2,0.00147300004028
2227,33,20,137,8,2,1,0.0269639994949
2228,219,20,351,5,2,1,0.43821400404
2229,85,8,219,20,6,2,0.100740998983
2230,219,137,85,219,2,1,3.85006904602
2231,85,137,351,20,6,1,12.3563966751
2232,85,219,219,53,6,2,4.625893116
2233,13,53,5,33,8,1,0.0163269992918
2234,8,137,13,53,2,1,0.0109160002321
2235,85,219,85,219,6,1,18.4035511017
2236,3,33,219,53,2,2,0.00572199979797
2237,33,20,85,137,6,2,0.127843007445
2238,20,137,33,85,6,1,0.483924001455
2239,5,137,13,3,2,2,0.000786999997217
2240,13,3,33,33,2,2,0.00062499998603
2241,137,13,351,219,8,2,2.23596000671
2242,219,219,53,33,8,2,4.19727087021
2243,219,20,351,33,6,2,1.35160696507
2244,219,13,85,8,2,2,0.0187090002
2245,137,53,8,219,6,1,0.76161301136
2246,33,53,8,219,4,2,0.0266900006682
2247,20,137,8,3,10,2,0.0273759998381
2248,137,8,3,33,4,1,0.00789599958807
2249,219,219,351,53,10,2,52.0426673889
2250,53,137,13,33,4,2,0.0481580011547
2251,5,8,351,8,4,2,0.00837500020862
2252,5,53,20,20,4,2,0.00239800009876
2253,85,219,53,33,4,2,0.438760995865
2254,13,8,3,137,4,2,0.00103899999522
2255,3,137,53,20,2,1,0.00634799990803
2256,85,20,13,5,10,1,0.102868996561
2257,8,219,13,53,6,2,0.0235949996859
2258,53,13,3,219,4,1,0.0210469998419
2259,53,219,85,137,4,2,0.945191979408
2260,8,219,5,20,4,2,0.00430499995127
2261,33,219,3,219,8,1,0.477223992348
2262,20,137,5,5,6,1,0.0348760001361
2263,53,85,53,219,6,1,2.72408390045
2264,33,137,351,85,6,2,2.27073407173
2265,20,33,219,85,10,1,1.42694795132
2266,5,33,351,53,4,1,0.115184001625
2267,137,13,20,137,4,2,0.0378840006888
2268,33,137,137,53,8,2,1.1056150198
2269,53,8,20,137,6,2,0.0211590006948
2270,137,219,3,219,6,2,0.377003997564
2271,219,137,8,137,8,2,0.913685977459
2272,8,53,33,8,4,1,0.0160549990833
2273,5,13,53,8,4,1,0.00380899989977
2274,13,219,3,13,6,2,0.00598799996078
2275,33,13,8,3,2,1,0.0012080000015
2276,33,219,8,33,6,2,0.0583700016141
2277,8,5,219,219,2,2,0.0161680001765
2278,33,5,137,5,4,1,0.0223839990795
2279,53,13,5,33,6,2,0.00348199997097
2280,8,20,20,33,6,1,0.00925900042057
2281,33,3,351,13,2,2,0.00402199989185
2282,20,5,8,137,2,2,0.000858000013977
2283,5,137,8,5,2,1,0.00182999996468
2284,33,33,33,13,2,1,0.0135089997202
2285,13,33,13,3,8,2,0.00397600000724
2286,3,53,53,219,2,2,0.00604999996722
2287,5,219,351,219,4,1,1.72682797909
2288,33,85,33,85,8,1,0.834375977516
2289,137,53,53,53,8,1,2.87050509453
2290,85,13,33,3,2,1,0.0109919998795
2291,33,13,3,20,2,2,0.000456999987364
2292,13,20,137,137,8,2,0.149642005563
2293,137,8,219,3,4,2,0.0729010030627
2294,20,13,5,33,6,2,0.00164699996822
2295,13,53,351,85,4,2,0.179327994585
